millis	acc_0	acc_1	acc_2	gyr_0	gyr_1	gyr_2	mag_0	mag_1	mag_2	Longitude	Latitude	velN	velE	Throttle	Steering
25388	-1	-8	-315	6	1	132	3022	-2721	-4407	nan	nan	nan	nan	208	266
25428	-1	-8	-314	6	1	132	2965	-2698	-4445	nan	nan	nan	nan	208	266
25468	-1	-8	-314	7	0	132	2976	-2732	-4394	nan	nan	nan	nan	209	267
25508	-1	-8	-314	6	1	132	2942	-2754	-4381	nan	nan	nan	nan	207	266
25550	-1	-8	-314	6	1	133	2999	-2732	-4356	nan	nan	nan	nan	207	268
25590	-1	-8	-313	6	1	132	2987	-2787	-4445	nan	nan	nan	nan	209	267
25630	-1	-8	-312	7	1	132	2976	-2743	-4394	nan	nan	nan	nan	209	267
25670	-1	-8	-314	6	1	132	2907	-2732	-4559	nan	nan	nan	nan	210	268
25710	0	-9	-314	6	1	132	2976	-2721	-4394	nan	nan	nan	nan	209	268
25750	-1	-9	-314	6	1	132	2965	-2721	-4394	nan	nan	nan	nan	206	264
25790	-1	-9	-314	6	1	132	3022	-2787	-4381	nan	nan	nan	nan	210	268
25830	0	-8	-315	5	1	132	2987	-2743	-4420	nan	nan	nan	nan	209	267
25872	0	-8	-313	5	1	132	2930	-2687	-4394	nan	nan	nan	nan	206	267
25912	-1	-8	-314	6	1	132	2976	-2710	-4318	nan	nan	nan	nan	209	267
25952	0	-8	-314	6	1	132	2999	-2776	-4394	nan	nan	nan	nan	209	267
25992	0	-8	-315	6	1	131	2930	-2721	-4369	nan	nan	nan	nan	208	266
26032	-1	-8	-313	6	1	132	3010	-2754	-4381	nan	nan	nan	nan	208	266
26072	-1	-9	-313	6	1	132	2953	-2698	-4407	nan	nan	nan	nan	207	266
26112	-1	-8	-314	6	1	132	2976	-2765	-4407	nan	nan	nan	nan	208	267
26152	-2	-8	-314	6	1	132	2953	-2732	-4305	nan	nan	nan	nan	208	266
26194	-1	-8	-313	5	1	132	2942	-2698	-4331	nan	nan	nan	nan	205	266
26234	-1	-8	-314	5	1	132	2987	-2687	-4407	nan	nan	nan	nan	208	267
26274	0	-8	-313	5	1	132	2987	-2732	-4381	nan	nan	nan	nan	208	266
26314	-1	-8	-313	6	1	132	2965	-2676	-4394	nan	nan	nan	nan	207	265
26354	-1	-8	-313	6	1	132	2976	-2732	-4343	nan	nan	nan	nan	208	266
26394	0	-8	-313	5	1	132	2907	-2698	-4356	nan	nan	nan	nan	208	266
26434	0	-9	-314	6	1	131	2987	-2732	-4369	nan	nan	nan	nan	208	266
26476	-1	-8	-314	5	1	132	3010	-2732	-4381	nan	nan	nan	nan	206	267
26516	-1	-9	-312	6	0	132	2942	-2765	-4407	nan	nan	nan	nan	208	266
26556	-1	-8	-314	6	1	132	3034	-2732	-4356	nan	nan	nan	nan	209	267
26596	-1	-8	-314	5	1	132	2942	-2687	-4343	nan	nan	nan	nan	208	267
26636	0	-9	-312	7	1	132	3010	-2765	-4432	nan	nan	nan	nan	208	267
26676	-1	-8	-313	6	1	132	3010	-2776	-4394	nan	nan	nan	nan	208	266
26716	-1	-8	-313	6	0	132	2953	-2776	-4369	nan	nan	nan	nan	207	266
26756	-2	-7	-312	6	1	132	2907	-2732	-4356	nan	nan	nan	nan	206	264
26798	0	-8	-315	6	1	132	2965	-2765	-4318	nan	nan	nan	nan	207	269
26838	-1	-9	-313	6	1	132	2965	-2698	-4343	nan	nan	nan	nan	209	267
26878	-1	-9	-313	6	0	132	2942	-2676	-4369	nan	nan	nan	nan	208	267
26948	-1	-8	-313	6	1	132	2976	-2687	-4445	nan	nan	nan	nan	191	276
26988	-1	-7	-312	6	1	132	3010	-2687	-4381	nan	nan	nan	nan	205	271
27028	0	-7	-314	6	1	131	3022	-2754	-4394	nan	nan	nan	nan	207	269
27068	0	-9	-313	5	1	132	2965	-2732	-4369	nan	nan	nan	nan	207	267
27108	-1	-7	-312	6	1	133	2918	-2698	-4343	nan	nan	nan	nan	207	266
27150	-1	-8	-313	6	1	132	3010	-2732	-4407	nan	nan	nan	nan	206	267
27190	0	-8	-314	6	1	132	2976	-2721	-4394	nan	nan	nan	nan	208	267
27230	-1	-8	-313	6	1	132	2976	-2676	-4407	nan	nan	nan	nan	208	267
27270	-1	-9	-314	5	1	132	2953	-2687	-4407	nan	nan	nan	nan	208	266
27310	0	-8	-313	5	1	132	2918	-2754	-4407	nan	nan	nan	nan	208	267
27350	-2	-7	-313	5	1	132	2953	-2732	-4420	nan	nan	nan	nan	208	267
27390	-1	-8	-312	6	1	132	2953	-2632	-4331	nan	nan	nan	nan	209	268
27432	-1	-8	-314	5	1	132	3010	-2754	-4331	nan	nan	nan	nan	206	267
27472	0	-8	-313	6	1	132	3010	-2732	-4369	nan	nan	nan	nan	207	266
27512	-1	-8	-314	6	1	132	2987	-2754	-4369	nan	nan	nan	nan	207	266
27552	0	-8	-314	6	1	132	2976	-2732	-4381	nan	nan	nan	nan	208	267
27592	0	-8	-312	6	1	132	2976	-2732	-4305	nan	nan	nan	nan	209	267
27632	-2	-9	-312	6	1	131	2999	-2710	-4381	nan	nan	nan	nan	208	267
27672	0	-8	-311	5	1	132	3010	-2698	-4381	nan	nan	nan	nan	207	266
27712	-1	-9	-313	6	0	132	2965	-2732	-4369	nan	nan	nan	nan	207	266
27754	-2	-9	-314	7	1	132	2987	-2721	-4470	nan	nan	nan	nan	203	264
27794	-1	-7	-313	6	1	132	2987	-2721	-4369	nan	nan	nan	nan	208	267
27834	-2	-9	-312	5	1	132	2999	-2732	-4356	nan	nan	nan	nan	209	268
27874	-1	-9	-313	6	1	132	2999	-2743	-4381	nan	nan	nan	nan	207	266
27914	-1	-8	-312	6	1	132	2942	-2754	-4394	nan	nan	nan	nan	206	266
27954	-1	-8	-314	6	1	132	2918	-2698	-4381	nan	nan	nan	nan	206	265
27994	-1	-8	-315	6	1	132	2965	-2721	-4331	nan	nan	nan	nan	206	265
28034	-1	-7	-313	5	1	132	2976	-2698	-4369	nan	nan	nan	nan	207	266
28076	-1	-9	-313	6	1	132	2987	-2732	-4343	nan	nan	nan	nan	207	268
28116	0	-8	-315	7	1	131	2953	-2732	-4394	nan	nan	nan	nan	208	267
28156	0	-9	-312	6	1	132	2907	-2643	-4420	nan	nan	nan	nan	210	268
28196	0	-8	-315	5	1	132	2942	-2710	-4407	nan	nan	nan	nan	208	267
28236	-1	-8	-312	6	1	132	3010	-2654	-4534	nan	nan	nan	nan	208	267
28276	-2	-8	-312	5	1	132	2987	-2743	-4496	nan	nan	nan	nan	208	267
28316	0	-8	-314	6	1	132	3010	-2743	-4420	nan	nan	nan	nan	208	267
28358	0	-8	-312	5	1	132	2976	-2710	-4356	nan	nan	nan	nan	206	268
28398	-1	-8	-312	6	1	132	2942	-2721	-4381	nan	nan	nan	nan	209	267
28438	-1	-8	-314	6	1	131	2965	-2754	-4356	nan	nan	nan	nan	208	267
28478	-1	-8	-314	5	1	132	2999	-2754	-4318	nan	nan	nan	nan	208	267
28518	0	-9	-313	6	1	132	2918	-2698	-4356	nan	nan	nan	nan	208	267
28561	-1	-8	-313	6	1	133	2930	-2732	-4369	nan	nan	nan	nan	206	269
28601	0	-7	-312	7	1	132	2976	-2654	-4369	nan	nan	nan	nan	208	267
28641	-1	-8	-314	6	1	132	2987	-2754	-4407	nan	nan	nan	nan	209	268
28683	-1	-9	-314	6	1	132	2953	-2743	-4343	nan	nan	nan	nan	206	268
28723	-1	-8	-313	6	1	132	3022	-2676	-4331	nan	nan	nan	nan	209	268
28763	-1	-8	-312	5	1	132	2942	-2721	-4305	nan	nan	nan	nan	207	266
28803	-1	-8	-313	6	1	132	2918	-2654	-4381	nan	nan	nan	nan	208	267
28843	0	-8	-314	6	1	132	2953	-2710	-4343	nan	nan	nan	nan	208	267
28883	-1	-8	-314	5	1	132	2976	-2765	-4369	nan	nan	nan	nan	208	267
28923	-1	-8	-313	6	0	132	2999	-2721	-4420	nan	nan	nan	nan	208	267
28963	-1	-8	-313	7	1	132	3010	-2732	-4343	nan	nan	nan	nan	209	268
29005	-1	-8	-313	5	1	132	2976	-2732	-4394	nan	nan	nan	nan	206	268
29045	-1	-9	-313	6	1	132	2999	-2721	-4293	nan	nan	nan	nan	208	268
29085	0	-8	-313	5	0	132	3010	-2765	-4331	nan	nan	nan	nan	208	268
29125	-1	-7	-312	7	1	132	2976	-2810	-4356	nan	nan	nan	nan	209	268
29165	-1	-8	-313	5	1	132	2953	-2698	-4318	nan	nan	nan	nan	207	267
29205	-1	-8	-313	5	1	132	2987	-2765	-4343	nan	nan	nan	nan	208	267
29245	-1	-9	-312	5	1	132	2965	-2732	-4394	nan	nan	nan	nan	207	266
29287	-1	-8	-313	6	1	132	2873	-2687	-4381	nan	nan	nan	nan	206	267
29327	-1	-7	-313	5	1	132	2953	-2721	-4331	nan	nan	nan	nan	208	267
29367	-1	-8	-312	6	1	132	2965	-2721	-4356	nan	nan	nan	nan	208	267
29407	0	-7	-313	6	1	131	3022	-2732	-4369	nan	nan	nan	nan	208	267
29447	-1	-7	-314	6	1	132	2907	-2732	-4280	nan	nan	nan	nan	208	267
29487	-1	-8	-312	6	1	133	2976	-2787	-4381	nan	nan	nan	nan	208	267
29527	-1	-8	-314	7	1	131	2987	-2754	-4407	nan	nan	nan	nan	208	267
29567	0	-8	-313	6	1	132	2987	-2732	-4343	nan	nan	nan	nan	208	268
29609	-2	-8	-314	7	1	132	2965	-2698	-4394	nan	nan	nan	nan	205	267
29649	-1	-8	-313	7	1	132	2976	-2721	-4369	nan	nan	nan	nan	208	267
29689	-1	-9	-313	5	1	132	2907	-2754	-4343	nan	nan	nan	nan	208	267
29729	0	-9	-314	6	1	131	2976	-2743	-4381	nan	nan	nan	nan	208	267
29769	-1	-8	-314	6	1	132	2953	-2665	-4381	nan	nan	nan	nan	207	266
29809	-2	-8	-314	7	1	132	2976	-2743	-4432	nan	nan	nan	nan	208	268
29849	-1	-7	-314	5	1	132	2953	-2687	-4470	nan	nan	nan	nan	208	267
29889	0	-7	-312	6	1	132	2976	-2721	-4394	nan	nan	nan	nan	208	267
29931	-2	-8	-313	6	1	132	2953	-2710	-4407	nan	nan	nan	nan	204	266
29971	-1	-8	-313	6	1	132	2976	-2710	-4369	nan	nan	nan	nan	207	266
30011	0	-8	-313	6	2	132	2942	-2743	-4318	nan	nan	nan	nan	207	266
30051	-2	-8	-313	5	1	131	2965	-2721	-4356	nan	nan	nan	nan	207	266
30091	-1	-8	-313	6	2	132	2953	-2687	-4369	nan	nan	nan	nan	206	266
30131	-2	-8	-311	6	1	132	2999	-2721	-4331	nan	nan	nan	nan	207	266
30171	-1	-8	-314	5	1	132	2953	-2754	-4369	nan	nan	nan	nan	206	266
30213	-1	-8	-314	5	1	132	2907	-2732	-4394	nan	nan	nan	nan	204	266
30253	-1	-9	-314	6	1	132	2987	-2710	-4394	nan	nan	nan	nan	204	263
30293	-2	-9	-314	5	1	132	2987	-2765	-4343	nan	nan	nan	nan	208	268
30333	-1	-8	-314	6	1	132	2930	-2710	-4381	nan	nan	nan	nan	207	267
30373	-1	-9	-313	6	1	132	3056	-2676	-4381	nan	nan	nan	nan	206	266
30413	-3	-8	-312	6	1	132	3010	-2721	-4331	nan	nan	nan	nan	205	264
30453	1	-8	-313	6	2	132	2987	-2710	-4356	nan	nan	nan	nan	207	266
30493	0	-9	-315	7	1	132	2930	-2687	-4343	nan	nan	nan	nan	207	267
30535	-2	-7	-314	6	1	132	3010	-2765	-4318	nan	nan	nan	nan	205	267
30575	-1	-9	-314	6	1	132	2976	-2732	-4521	nan	nan	nan	nan	208	268
30615	0	-8	-313	6	1	132	3034	-2743	-4420	nan	nan	nan	nan	207	266
30655	-2	-9	-315	5	1	132	2987	-2687	-4432	nan	nan	nan	nan	207	267
30695	-3	-8	-314	5	2	131	2953	-2710	-4318	nan	nan	nan	nan	206	266
30735	1	-7	-313	4	1	132	3034	-2698	-4343	nan	nan	nan	nan	206	265
30775	2	-7	-312	5	1	131	3022	-2721	-4343	nan	nan	nan	nan	208	267
30815	1	-8	-312	6	1	132	3010	-2654	-4394	nan	nan	nan	nan	205	264
30857	2	-7	-314	5	0	132	2976	-2654	-4293	nan	nan	nan	nan	204	265
30897	1	-8	-315	7	0	131	3056	-2665	-4356	nan	nan	nan	nan	206	266
30937	-1	-8	-315	7	1	132	2953	-2621	-4318	nan	nan	nan	nan	207	267
31007	-1	-8	-314	6	2	132	2976	-2632	-4394	nan	nan	nan	nan	193	281
31047	-2	-7	-314	6	1	132	3034	-2710	-4356	nan	nan	nan	nan	207	274
31087	-1	-8	-313	6	2	132	2999	-2654	-4331	nan	nan	nan	nan	208	271
31127	-1	-8	-314	5	0	132	3010	-2710	-4356	nan	nan	nan	nan	209	270
31169	-3	-9	-313	7	2	132	3010	-2710	-4407	nan	nan	nan	nan	206	268
31209	3	-7	-312	5	2	132	3091	-2687	-4331	nan	nan	nan	nan	208	268
31249	1	-7	-314	7	1	133	2987	-2698	-4331	nan	nan	nan	nan	205	266
31289	0	-7	-313	7	0	132	3034	-2687	-4343	nan	nan	nan	nan	209	270
31329	4	-6	-312	8	138	132	3010	-2754	-4369	nan	nan	nan	nan	208	268
31369	-1	-8	-314	8	134	132	2976	-2754	-4318	nan	nan	nan	nan	209	269
31409	-10	-11	-315	7	136	132	3022	-2687	-4381	nan	nan	nan	nan	209	269
31449	-5	-10	-316	6	2	132	3010	-2687	-4356	nan	nan	nan	nan	209	270
31491	2	-8	-314	5	1	132	3056	-2687	-4331	nan	nan	nan	nan	207	271
31531	0	-7	-313	6	138	132	3034	-2676	-4343	nan	nan	nan	nan	210	271
31571	-4	-9	-315	5	1	131	2999	-2721	-4343	nan	nan	nan	nan	210	271
31611	1	-8	-314	5	3	132	3056	-2732	-4343	nan	nan	nan	nan	208	268
31651	4	-8	-312	6	0	132	2965	-2732	-4331	nan	nan	nan	nan	205	263
31691	-2	-8	-315	7	137	132	2976	-2743	-4318	nan	nan	nan	nan	204	263
31731	-9	-11	-316	5	3	133	3010	-2743	-4293	nan	nan	nan	nan	205	264
31771	1	-8	-312	4	5	132	2976	-2743	-4331	nan	nan	nan	nan	206	265
31809	4	-8	-312	5	1	132	2976	-2687	-4420	nan	nan	nan	nan	209	267
31849	-6	-8	-317	5	137	132	3114	-2687	-4483	nan	nan	nan	nan	207	267
31889	-81	-16	-429	5	0	132	3045	-2743	-4521	nan	nan	nan	nan	208	267
31929	64	-41	-318	9	22	129	3091	-2721	-4305	nan	nan	nan	nan	208	268
31969	6	-21	-337	8	130	133	2987	-2676	-4280	nan	nan	nan	nan	208	267
32009	-34	-3	-302	5	134	131	2987	-2676	-4343	nan	nan	nan	nan	208	268
32049	18	-14	-312	4	8	132	3034	-2654	-4267	nan	nan	nan	nan	206	267
32091	7	-2	-310	8	0	132	3103	-2710	-4293	nan	nan	nan	nan	204	266
32131	-11	-18	-311	8	2	131	2987	-2698	-4343	nan	nan	nan	nan	207	267
32171	-5	-3	-310	5	6	133	2987	-2665	-4293	nan	nan	nan	nan	207	267
32211	1	-10	-311	6	1	132	2976	-2676	-4369	nan	nan	nan	nan	207	267
32251	-7	-6	-314	6	138	131	3045	-2676	-4381	nan	nan	nan	nan	203	263
32291	-2	-13	-315	6	1	132	3079	-2665	-4305	nan	nan	nan	nan	208	268
32331	0	-4	-314	6	0	131	2999	-2643	-4343	nan	nan	nan	nan	209	269
32371	2	-10	-314	6	138	132	2953	-2687	-4356	nan	nan	nan	nan	207	267
32413	-3	-6	-314	6	1	132	2987	-2721	-4331	nan	nan	nan	nan	204	266
32453	1	-10	-313	6	1	132	3022	-2654	-4331	nan	nan	nan	nan	205	266
32493	-1	-8	-313	6	0	132	2999	-2643	-4280	nan	nan	nan	nan	208	268
32533	-1	-9	-315	6	1	132	3022	-2665	-4305	nan	nan	nan	nan	207	267
32573	1	-9	-308	4	13	131	3022	-2676	-4356	nan	nan	nan	nan	207	267
32613	7	-9	-304	5	2	134	3022	-2676	-4356	nan	nan	nan	nan	207	267
32656	-8	-7	-319	7	2	131	3010	-2743	-4343	nan	nan	nan	nan	203	266
32698	3	-11	-318	5	3	133	3022	-2665	-4331	nan	nan	nan	nan	203	267
32738	3	-3	-313	6	2	132	3022	-2643	-4254	nan	nan	nan	nan	208	268
32778	-5	-11	-314	7	138	132	3034	-2643	-4305	nan	nan	nan	nan	208	268
32818	-1	-6	-312	6	1	132	3010	-2643	-4305	nan	nan	nan	nan	208	269
32858	2	-8	-310	6	0	132	3010	-2643	-4305	nan	nan	nan	nan	208	269
32898	-3	-8	-313	6	138	132	3010	-2654	-4356	nan	nan	nan	nan	207	267
32938	1	-8	-312	6	0	131	3034	-2654	-4318	nan	nan	nan	nan	206	267
32978	0	-7	-313	5	0	132	3034	-2676	-4242	nan	nan	nan	nan	205	265
33020	-1	-9	-313	6	0	132	3010	-2687	-4521	nan	nan	nan	nan	206	268
33060	-2	-7	-312	5	0	132	3056	-2698	-4369	nan	nan	nan	nan	205	265
33100	-2	-9	-313	6	0	132	3010	-2698	-4318	nan	nan	nan	nan	205	265
33140	-1	-8	-312	6	0	132	3056	-2698	-4356	nan	nan	nan	nan	205	266
33180	-1	-8	-313	6	1	132	3091	-2621	-4356	nan	nan	nan	nan	207	268
33220	0	-8	-314	6	0	132	2999	-2654	-4356	nan	nan	nan	nan	207	267
33260	-1	-9	-315	6	0	132	3045	-2676	-4343	nan	nan	nan	nan	204	264
33300	0	-7	-311	5	1	132	3068	-2665	-4318	nan	nan	nan	nan	207	268
33338	-1	-7	-312	6	1	131	3103	-2721	-4331	nan	nan	nan	nan	208	266
33378	-2	-9	-313	7	1	132	3034	-2632	-4343	nan	nan	nan	nan	208	267
33418	-2	-9	-314	5	1	132	3079	-2632	-4318	nan	nan	nan	nan	207	267
33458	1	-8	-313	6	2	132	2987	-2654	-4280	nan	nan	nan	nan	207	267
33498	-1	-8	-312	6	1	132	3022	-2621	-4305	nan	nan	nan	nan	207	267
33538	-2	-9	-314	6	2	131	3045	-2665	-4305	nan	nan	nan	nan	207	267
33578	-1	-9	-312	5	1	132	3010	-2721	-4318	nan	nan	nan	nan	207	267
33620	-1	-8	-313	7	1	132	3010	-2665	-4343	nan	nan	nan	nan	205	268
33660	-1	-8	-314	5	1	132	2953	-2654	-4305	nan	nan	nan	nan	205	266
33700	-2	-8	-314	6	1	132	2987	-2654	-4254	nan	nan	nan	nan	205	266
33740	-1	-8	-314	6	1	132	2987	-2654	-4293	nan	nan	nan	nan	205	265
33780	-1	-8	-314	5	1	132	2999	-2621	-4305	nan	nan	nan	nan	208	267
33820	0	-9	-314	5	1	132	2965	-2654	-4318	nan	nan	nan	nan	205	266
33860	-1	-8	-313	6	1	132	3045	-2687	-4331	nan	nan	nan	nan	206	266
33900	-1	-7	-314	6	1	132	3079	-2721	-4293	nan	nan	nan	nan	206	266
33942	-1	-8	-312	5	1	132	3022	-2609	-4331	nan	nan	nan	nan	206	269
33982	-1	-9	-312	6	1	132	2987	-2665	-4343	nan	nan	nan	nan	205	266
34022	-2	-8	-313	6	2	132	3010	-2676	-4343	nan	nan	nan	nan	206	267
34062	-2	-8	-312	5	2	132	2999	-2665	-4318	nan	nan	nan	nan	206	267
34102	1	-8	-313	5	1	132	3010	-2598	-4305	nan	nan	nan	nan	207	267
34142	-1	-8	-315	5	1	132	2976	-2654	-4318	nan	nan	nan	nan	206	266
34182	4	-7	-313	6	1	132	2976	-2676	-4343	nan	nan	nan	nan	205	266
34222	-1	-8	-314	7	138	132	3068	-2732	-4318	nan	nan	nan	nan	205	265
34260	-9	-11	-317	6	0	132	2976	-2609	-4280	nan	nan	nan	nan	206	263
34300	2	-7	-313	4	3	132	2999	-2598	-4280	nan	nan	nan	nan	208	267
34340	4	-7	-312	6	0	132	3114	-2721	-4305	nan	nan	nan	nan	207	267
34380	-5	-8	-314	6	1	132	3022	-2676	-4343	nan	nan	nan	nan	207	267
34420	-1	-8	-312	6	3	132	3045	-2654	-4318	nan	nan	nan	nan	206	266
34460	2	-6	-311	6	1	132	3022	-2698	-4356	nan	nan	nan	nan	206	266
34500	-4	-9	-314	7	0	132	3056	-2687	-4483	nan	nan	nan	nan	205	265
34542	-1	-8	-313	5	2	132	3010	-2698	-4331	nan	nan	nan	nan	204	267
34582	1	-8	-313	6	1	132	3010	-2743	-4331	nan	nan	nan	nan	205	265
34622	-2	-9	-313	7	0	132	3022	-2776	-4305	nan	nan	nan	nan	206	267
34662	-2	-9	-314	6	0	132	2987	-2676	-4293	nan	nan	nan	nan	206	266
34702	0	-8	-313	6	1	132	2987	-2621	-4280	nan	nan	nan	nan	207	267
34742	-2	-9	-313	6	0	132	2999	-2687	-4293	nan	nan	nan	nan	207	267
34782	-1	-8	-314	6	1	132	2999	-2654	-4331	nan	nan	nan	nan	206	267
34822	-1	-8	-312	7	0	132	2987	-2676	-4293	nan	nan	nan	nan	206	266
34864	-1	-9	-313	7	0	132	2953	-2643	-4369	nan	nan	nan	nan	206	269
34904	-1	-8	-314	6	0	131	3010	-2643	-4369	nan	nan	nan	nan	208	268
34944	-2	-8	-314	6	1	132	3022	-2676	-4420	nan	nan	nan	nan	207	268
34984	-1	-7	-313	6	1	133	2953	-2665	-4305	nan	nan	nan	nan	206	267
35024	-1	-8	-313	6	1	132	3045	-2643	-4305	nan	nan	nan	nan	208	269
35064	-1	-8	-314	5	1	132	2976	-2609	-4280	nan	nan	nan	nan	208	269
35134	0	-8	-312	6	1	132	3010	-2665	-4318	nan	nan	nan	nan	187	274
35176	0	-8	-316	6	1	131	3034	-2676	-4356	nan	nan	nan	nan	201	272
35216	-4	-8	-313	5	2	132	3034	-2598	-4318	nan	nan	nan	nan	205	269
35256	-1	-9	-314	5	4	132	3034	-2721	-4356	nan	nan	nan	nan	204	266
35296	0	-8	-313	5	2	132	3010	-2676	-4381	nan	nan	nan	nan	207	269
35336	-2	-9	-315	5	4	132	2999	-2665	-4394	nan	nan	nan	nan	205	267
35376	2	-6	-314	4	4	132	2999	-2754	-4407	nan	nan	nan	nan	205	266
35416	1	-7	-305	6	2	132	3010	-2665	-4356	nan	nan	nan	nan	204	264
35456	-5	-6	-310	7	1	132	2976	-2665	-4381	nan	nan	nan	nan	202	261
35498	-2	-9	-312	5	3	132	3010	-2621	-4305	nan	nan	nan	nan	202	262
35538	0	-7	-313	7	1	132	2976	-2676	-4356	nan	nan	nan	nan	202	261
35578	-4	-9	-312	6	0	132	3045	-2710	-4394	nan	nan	nan	nan	203	262
35618	-3	-7	-312	5	1	132	3010	-2654	-4470	nan	nan	nan	nan	203	263
35658	0	-8	-312	6	1	132	2965	-2665	-4318	nan	nan	nan	nan	202	262
35698	-3	-8	-313	6	0	132	3022	-2643	-4445	nan	nan	nan	nan	206	266
35738	-1	-9	-314	5	1	132	3056	-2654	-4521	nan	nan	nan	nan	205	266
35778	0	-7	-313	6	0	132	3010	-2621	-4521	nan	nan	nan	nan	207	267
35820	-2	-7	-312	5	1	132	3045	-2687	-4356	nan	nan	nan	nan	205	269
35860	0	-8	-312	6	1	132	2976	-2687	-4280	nan	nan	nan	nan	207	268
35900	0	-8	-313	6	1	132	2987	-2632	-4293	nan	nan	nan	nan	208	268
35940	-1	-9	-312	7	1	132	3034	-2676	-4331	nan	nan	nan	nan	206	267
35980	0	-7	-313	6	1	132	3022	-2687	-4343	nan	nan	nan	nan	206	267
36020	1	-8	-313	6	1	132	2999	-2654	-4331	nan	nan	nan	nan	205	266
36060	-1	-8	-314	5	2	132	3010	-2609	-4331	nan	nan	nan	nan	206	267
36100	0	-8	-312	6	0	132	2965	-2687	-4369	nan	nan	nan	nan	205	266
36142	-1	-8	-312	6	1	132	3068	-2654	-4305	nan	nan	nan	nan	203	267
36182	-1	-8	-312	5	1	132	3079	-2643	-4280	nan	nan	nan	nan	206	267
36222	0	-8	-312	6	1	132	3010	-2632	-4331	nan	nan	nan	nan	207	268
36262	-1	-8	-313	6	1	132	3010	-2643	-4229	nan	nan	nan	nan	204	265
36302	-1	-8	-314	6	1	132	3034	-2676	-4305	nan	nan	nan	nan	207	268
36342	-1	-8	-311	6	1	132	3091	-2687	-4318	nan	nan	nan	nan	206	267
36382	-2	-9	-313	5	1	132	3045	-2632	-4318	nan	nan	nan	nan	207	268
36424	0	-7	-315	7	1	132	3068	-2665	-4318	nan	nan	nan	nan	205	269
36464	-1	-8	-312	6	1	132	2965	-2643	-4331	nan	nan	nan	nan	207	269
36504	0	-7	-314	6	1	132	3103	-2632	-4356	nan	nan	nan	nan	208	269
36544	0	-8	-315	7	1	132	3022	-2676	-4280	nan	nan	nan	nan	207	268
36584	0	-8	-314	6	1	132	3034	-2632	-4356	nan	nan	nan	nan	208	269
36624	0	-8	-314	6	1	132	2987	-2676	-4343	nan	nan	nan	nan	207	268
36664	1	-8	-313	5	1	132	3010	-2621	-4293	nan	nan	nan	nan	208	269
36704	0	-8	-314	6	2	132	3056	-2698	-4356	nan	nan	nan	nan	206	268
36750	0	-8	-314	6	2	131	3022	-2698	-4293	nan	nan	nan	nan	200	268
36790	-1	-8	-313	6	1	132	3034	-2676	-4305	nan	nan	nan	nan	208	271
36830	-1	-8	-314	6	1	132	3010	-2609	-4343	nan	nan	nan	nan	208	270
36870	-1	-9	-312	6	1	132	3022	-2676	-4293	nan	nan	nan	nan	207	269
36910	0	-8	-313	6	1	132	3056	-2665	-4331	nan	nan	nan	nan	206	268
36950	-1	-8	-311	6	1	131	3079	-2632	-4356	nan	nan	nan	nan	208	269
36990	-1	-7	-315	6	1	132	2976	-2665	-4305	nan	nan	nan	nan	208	269
37030	0	-8	-313	7	1	132	3010	-2621	-4407	nan	nan	nan	nan	209	270
37072	-1	-8	-313	5	1	132	3022	-2676	-4318	nan	nan	nan	nan	204	268
37112	0	-8	-313	5	1	133	2999	-2654	-4318	nan	nan	nan	nan	206	267
37152	-1	-8	-313	5	0	132	2965	-2676	-4305	nan	nan	nan	nan	205	267
37192	0	-8	-315	5	0	132	3022	-2654	-4293	nan	nan	nan	nan	205	266
37232	-1	-8	-313	6	0	132	2987	-2665	-4280	nan	nan	nan	nan	205	267
37272	-1	-8	-313	6	0	132	3068	-2632	-4343	nan	nan	nan	nan	207	268
37312	-1	-8	-313	6	0	132	3022	-2632	-4254	nan	nan	nan	nan	208	269
37354	0	-8	-313	6	0	131	3045	-2609	-4343	nan	nan	nan	nan	205	269
37394	-1	-9	-314	6	1	132	2987	-2643	-4305	nan	nan	nan	nan	208	269
37434	-1	-7	-312	6	1	132	2965	-2621	-4343	nan	nan	nan	nan	207	269
37474	0	-8	-313	6	1	132	3022	-2643	-4381	nan	nan	nan	nan	208	269
37514	0	-9	-313	7	1	132	3091	-2687	-4343	nan	nan	nan	nan	206	268
37554	-1	-8	-313	6	1	132	2987	-2654	-4331	nan	nan	nan	nan	206	268
37594	-1	-7	-313	6	1	132	2965	-2587	-4369	nan	nan	nan	nan	206	268
37634	0	-8	-314	6	1	132	3010	-2587	-4331	nan	nan	nan	nan	208	269
37676	-1	-7	-313	6	0	132	3022	-2654	-4293	nan	nan	nan	nan	203	268
37716	0	-8	-313	5	1	132	3022	-2621	-4369	nan	nan	nan	nan	207	269
37756	0	-8	-313	6	0	132	3034	-2587	-4496	nan	nan	nan	nan	205	267
37796	0	-8	-312	6	1	132	3056	-2665	-4407	nan	nan	nan	nan	207	269
37836	-1	-7	-312	6	1	132	3034	189	-4293	nan	nan	nan	nan	204	267
37876	-1	-7	-314	7	1	132	3079	-2643	-4496	nan	nan	nan	nan	207	268
37916	-1	-8	-313	6	1	132	2987	-2643	-4369	nan	nan	nan	nan	208	269
37956	0	-8	-312	6	1	132	3010	-2676	-4458	nan	nan	nan	nan	206	268
